date_of_extract	organisation_number	registered_charity_number	linked_charity_number	charity_name	charity_type	charity_registration_status	date_of_registration	date_of_removal	charity_reporting_status	latest_acc_fin_period_start_date	latest_acc_fin_period_end_date	latest_income	latest_expenditure	charity_contact_address1	charity_contact_address2	charity_contact_address3	charity_contact_address4	charity_contact_address5	charity_contact_postcode	charity_contact_phone	charity_contact_email	charity_contact_web	charity_company_registration_number	charity_insolvent	charity_in_administration	charity_previously_excepted	charity_is_cdf_or_cif	charity_is_cio	cio_is_dissolved	date_cio_dissolution_notice	charity_activities	charity_gift_aid	charity_has_land
2026-03-25 00:00:00.0000000	618	201219	3	REVEREND OWEN COLE AMBROSE		Registered	1969-12-01 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	619	201225	1	HENRY KELLAND		Removed	1961-12-22 00:00:00.0000000	2011-10-18 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	620	201225	2	ELIZABETH STONE		Removed	1961-12-22 00:00:00.0000000	2011-10-18 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	621	201228	1	WIDOWS ACRE		Removed	1962-04-19 00:00:00.0000000	2003-10-21 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	622	201228	2	ROPE CLOSE		Removed	1962-04-19 00:00:00.0000000	2003-10-21 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	623	201231	1	MARY RISDON		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	624	201239	1	CHURCH AND TOWN ESTATE (EXCLUDING CHURCH)		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	625	201239	2	HOLFORD'S CHARITY		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	626	201261	1	ELEANOR AGNES MARY TRACEY'S		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	627	201280	2	JOHN LAND AND OTHERS OR THE POOR'S LAND CHARITY		Registered	1962-01-31 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	628	201280	3	ANDREW CROSSE'S GIFT		Registered	1962-01-31 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	629	201283	1	MARGARET SADLER AND OTHERS		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	630	201283	2	WILLIAM WOODROFFE		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	631	201283	3	ISAAC LYTE		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	632	201283	4	THOMAS WHITE		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	633	201286	1	LADY NORTON'S CHARITY FOR THE VICAR		Registered	1962-01-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	634	201286	3	JOHN ROACH		Registered	1962-01-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	635	201286	4	JAMES ADDIS		Registered	1962-01-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	636	201286	5	PHILIP JOHN MILES		Registered	1962-01-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	637	201295	2	MARY CULVERWELL'S NON-EDUCATIONAL CHARITY		Registered	1962-04-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	638	201295	3	WILLIAM EDWARD'S ELEEMOSYNARY CHARITY		Registered	1962-04-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	639	201295	4	JAMES TOOGOOD'S CHARITY FOR CHURCHGOERS		Registered	1962-04-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	640	201295	5	JAMES TOOGOOD'S BIBLE CHARITY		Registered	1962-04-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	641	201295	6	GIFTS OF DONORS UNKNOWN		Registered	1962-04-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	642	201297	1	WILLIAM HENRY EARLE		Removed	1961-12-22 00:00:00.0000000	2005-11-29 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	643	201297	2	HENRY WEBSTER SHAKERLY		Removed	1961-12-22 00:00:00.0000000	2005-11-29 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	644	201297	3	DAVID DEWAR		Removed	1961-12-22 00:00:00.0000000	2005-11-29 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	645	201297	4	ETHEL JULIA GALE		Removed	1961-12-22 00:00:00.0000000	2005-11-29 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	646	201298	1	STREATLEY POOR'S LAND		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	647	201298	2	WILLIAM SAMBOURNE AND JOAN BLISSETT		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	648	201298	3	IVES HARVEY URQUHART		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	649	201298	4	RICHARD TULL FOR BREAD		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	650	201298	5	MISS CHARLOTTE SHEPPARD		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	651	201298	6	HOGMORE ISLAND CHARITY		Registered	1996-11-08 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	652	201321	1	HENRY GREENWOOD TETLEY		Removed	1964-04-07 00:00:00.0000000	1995-07-06 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	653	201321	2	H P MEAKIN TRUST		Removed	1964-04-17 00:00:00.0000000	1995-07-06 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	654	201321	3	DOROTHY MARRIOTT MEMORIAL FUND		Removed	1964-04-17 00:00:00.0000000	1996-02-13 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	655	201321	4	THE IMPERIAL INDIAN RELIEF FUND (BRITISH SECTION)		Removed	1995-06-05 00:00:00.0000000	2010-08-10 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	656	201326	1	JACOB SELF		Removed	1991-05-15 00:00:00.0000000	2015-04-08 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	657	201326	2	J AND J USHER'S BLANKET FUND		Removed	1991-05-15 00:00:00.0000000	2015-04-08 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	658	201326	3	RACHAEL FOWLER'S CLOTHING CHARITY		Removed	1991-05-15 00:00:00.0000000	2015-04-08 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	659	201326	4	THOMAS BRUGES		Removed	1991-05-15 00:00:00.0000000	2015-04-08 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	660	201326	5	FOWLER ALMSHOUSES		Removed	1962-02-06 00:00:00.0000000	2015-04-08 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	661	201326	6	NEW HALL		Removed	1962-02-06 00:00:00.0000000	2015-04-08 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	662	201337	1	WILLIAM MORYCE		Registered	1962-03-23 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	663	201337	2	SIR JOHN SMITH		Registered	1962-03-23 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	664	201337	3	MRS HESTER FENN		Registered	1962-03-23 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	665	201337	4	MARIA BOWER		Registered	1962-03-23 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	666	201337	5	MRS MARY SMITH		Registered	1962-03-23 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	667	201337	6	DOWAGER LADY SMYTH		Registered	1962-03-23 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	668	201337	7	GEORGE WHITING		Registered	1962-03-23 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	669	201337	8	PETER MAZE		Registered	1962-03-23 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	670	201337	9	ELIZABETH COULTON		Registered	1962-03-23 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	671	201343	1	NICHOLSON'S OUTFIT FUND		Removed	1961-12-22 00:00:00.0000000	1996-12-04 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	672	201345	1	REVD GEORGE EDMONSTONE FOR THE POOR		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	673	201345	2	JAMES GLASS		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	674	201345	3	GIFT OF ALICE ELIZABETH BOLLEN		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	675	201345	4	WILLIAM GRUBBE (OTHERWISE POOR'S LAND)		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	676	201345	5	HENRY KENT		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	677	201345	6	ROBERT PITT		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	678	201345	7	JAMES WHITE		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	679	201348	1	REVEREND HENRY STRANGEWAY		Removed	1961-12-22 00:00:00.0000000	2020-06-23 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	680	201357	1	MISS SHAWS BEQUEST		Removed	1968-04-05 00:00:00.0000000	1996-08-22 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	681	201357	2	SAMARITAN FUND		Registered	1962-03-13 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	682	201358	1	SILCOCK'S CHARITY FOR SERMONS		Removed	1961-12-22 00:00:00.0000000	1995-05-15 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	683	201363	1	ELIZABETH LANDOR		Removed	1961-12-22 00:00:00.0000000	1998-09-29 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	684	201374	1	LORD MOHUN		Removed	1961-12-22 00:00:00.0000000	2009-09-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	685	201374	2	RICHARD CUNDY		Removed	1961-12-22 00:00:00.0000000	2009-09-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	686	201374	3	JOHN HOBLYN		Removed	1961-12-22 00:00:00.0000000	2009-09-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	687	201374	4	WILLIAM POPE		Removed	1961-12-22 00:00:00.0000000	2009-09-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	688	201375	1	MRS A M TAYLOR'S BEQUEST		Removed	1961-12-22 00:00:00.0000000	1996-07-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	689	201375	2	JOHN DYER MCDOWELL		Removed	1961-12-22 00:00:00.0000000	1996-07-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	690	201375	3	EMMA RAWLINGS		Removed	1961-12-22 00:00:00.0000000	1996-07-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	691	201377	1	SARAH GILES		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	692	201394	1	RAYNSFORD'S ALMSHOUSE CHARITY		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	693	201394	2	JOSEPH JEKYLL RYE		Removed	1961-12-22 00:00:00.0000000	1996-04-18 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	694	201394	3	JOSEPH SHUTTLEWORTH		Removed	1961-12-22 00:00:00.0000000	1996-04-18 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	695	201394	4	BEQUEST OF RICHARD CROFT		Removed	1961-12-22 00:00:00.0000000	1996-04-18 00:00:00.0000000																False	False								
